15331
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
21,0.086538494,-0.083130486,0.88780683,0.44429657,1.2694836,0.24057631,2.800113,4,1,0,2
22,-0.42403314,-0.20097598,-0.8412745,0.26844311,1.70452,0.97688228,0.81931633,4,1,0,1
23,0,0,0,1,2.8535826,2.5847726,2.30194,3,1,0,4
24,-0.042125821,0.26363415,0.42409599,0.86536986,3.7744565,0.52189732,5.0718689,11,1,0,24
25,0.83776027,-0.26895291,-0.089483187,0.4667064,3.0203829,2.1511931,3.6416714,9,1,0,3
26,-0.042125821,0.26363415,0.42409599,0.86536986,2.3333328,1.6102902,1.5863413,5,1,0,2
27,0,0,0,1,1.154063,1.7022296,2.4259636,2,1,0,1
28,-0.64431787,0.2534301,0.30533963,0.65375483,5.4714952,1.5295293,6.220983,6,1,0,6
29,0.37320673,-0.11616571,0.82813126,0.40177211,1.7207396,0.80314869,2.3242559,28,1,0,80
30,0,0,0,1,2.4883468,1.2450776,2.8905671,2,1,0,1
31,0,0,0,1,0.24345373,0.92634076,1.2035087,14,1,0,21
32,-0.2090237,-0.017067404,-0.94608241,0.24687202,1.3970189,0.42257583,1.2340745,2,1,0,1
33,0.018048663,-0.8835929,0.43887475,0.16225532,0.37454635,2.1677485,3.4752917,9,1,0,7
34,0,0,0,1,3.4627566,2.3940308,0.17077284,1,1,0,1
35,0,0,0,1,2.8263717,0.71055031,2.3629658,3,1,0,1
36,0.52855945,-0.32029989,0.32743973,0.71471399,2.1671798,1.3324811,3.2567992,4,1,1,2
37,0,0,0,1,2.2093985,2.577651,6.1233315,27,1,0,53
38,0.041547474,-0.48922864,-0.56174034,0.66586554,2.3562984,1.0264509,5.3284488,29,1,1,94
39,0.61757672,0.23809786,0.69355994,0.2843993,2.3279178,1.446661,1.5919672,4,1,0,1
40,0,0,0,1,5.6452332,2.968766,5.9474301,9,1,0,9
41,0,0,0,1,1.6691844,2.2087166,0.11576512,8,1,0,5
42,-0.15143903,-0.83859843,-0.51834774,0.071655631,2.8255644,2.0402086,0.041292533,3,1,0,1
43,0.87891912,-0.41395202,-0.22814432,0.063992843,3.9987614,2.6631439,4.8790855,20,1,1,49
44,-0.042125821,0.26363415,0.42409599,0.86536986,5.226284,1.4475479,6.0073795,2,1,0,1
45,-0.042125821,0.26363415,0.42409599,0.86536986,1.9884299,2.2804728,0.079691559,13,1,0,12
46,-0.050408717,-0.13589227,0.59886628,0.78762394,0.56549507,0.29090565,4.4175115,14,1,1,31
47,0,0,0,1,2.0136673,1.2996942,5.9664145,8,1,0,6
48,0.54304379,-0.75732619,-0.26037294,0.25251994,2.9935846,2.3992386,4.891017,4,1,0,2
49,0,0,0,1,2.6736534,1.8984555,5.4997034,6,1,0,3
50,-0.002078423,-0.33846623,0.64530033,0.68485314,0.8089844,0.69058645,3.9628582,4,1,0,2
51,-0.61578453,0.16605935,0.39443904,0.66155237,5.4821353,1.383231,6.0089459,6,1,0,3
52,0.17259926,0.32130906,0.20678484,0.90786016,3.9954944,0.74669164,1.8397889,24,1,1,66
53,0.19065386,0.8891089,-0.40754125,0.083943896,5.8688159,2.2832956,3.1496906,2,1,0,1
54,0.33186141,0.32811236,0.56837326,0.67761505,3.2233634,0.97106522,1.6639282,3,1,1,1
55,0.7659694,0.48715594,-0.13713527,0.39643899,4.0410957,2.2758307,2.9081562,7,1,1,6
56,0,0,0,1,1.6577859,0.21306312,3.4066467,7,1,0,13
57,-0.042125821,0.26363415,0.42409599,0.86536986,3.4263484,1.1524874,3.2795784,6,1,0,5
58,0.11679135,-0.13490269,-0.95519233,0.23615386,3.6127853,0.35879084,5.3272495,1,1,0,1
59,0,0,0,1,1.5264153,0.69924349,6.1032085,9,1,0,5
60,0.55117315,0.39712361,0.4444702,0.58390701,3.1153181,1.4937179,1.8666055,13,1,0,9
61,0,0,0,1,5.5748272,1.3898942,4.1323028,18,1,0,66
62,0,0,0,1,2.1190324,0.57994264,0.34706113,8,1,0,8
63,-0.035025157,-0.48786837,-0.054228306,0.87052685,1.5613403,1.0221703,4.8462715,15,1,1,28
64,-0.8425197,0.4317449,0.27309686,0.17080696,4.7977538,2.485671,5.7448616,5,1,0,2
65,0.25232592,0.066201739,0.6147154,0.74436146,2.7078824,0.52783817,2.1947165,13,1,1,41
66,-0.042125821,0.26363415,0.42409599,0.86536986,5.1596646,1.3739054,4.9281716,7,1,0,3
67,-0.20155442,0.83602566,0.011452362,0.51020163,4.926518,2.0704553,1.3117814,4,1,0,3
68,0.56432253,-0.59714645,-0.49602416,0.28092018,3.3834329,1.9284611,5.0107355,11,1,1,32
69,-0.89560962,0.24887756,-0.070756346,0.36185199,6.2052407,2.3863618,0.46415058,29,1,1,91
70,-0.20026943,-0.093080029,0.40834606,0.8857097,0.0030765668,0.44535795,5.4161181,10,1,1,15
71,0,0,0,1,4.9257808,1.6347815,1.8980229,5,1,0,2
72,0.81192464,0.022818003,0.30473086,0.49738988,2.6200125,1.895982,2.5638201,2,1,0,1
73,-0.22252136,0.66646111,0.6975348,0.14056699,3.6626961,1.5581683,6.1597948,105,1,0,496
74,0.0041462327,0.76299345,0.51935571,0.38482916,3.7738581,1.7358978,0.64313358,10,1,0,9
75,0.50169164,0.28947368,0.71481538,0.39185384,2.5955806,1.2355297,1.5489156,7,1,0,3
76,0.10120317,-0.77675456,-0.46674383,0.41056129,2.5497072,1.7999766,5.4321799,2,1,0,2
77,-0.11753548,-0.39267075,0.83010602,0.37804645,0.13651577,0.84465384,3.8597801,3,1,1,3
78,-0.95991021,-0.035057768,0.12522,0.24832095,5.8526359,2.5779476,5.7796245,7,1,0,7
79,-0.86820358,-0.28744373,0.31847703,0.24934143,5.6963468,2.3087866,5.0569067,2,1,1,1
80,0,0,0,1,3.8237147,0.99996161,0.32537439,25,1,0,60
81,0,0,0,1,1.6830689,0.59287333,3.7497058,9,1,0,13
82,0.50737816,0.045885738,-0.85823458,0.062412903,4.7299857,1.0690882,4.5496025,1,1,1,1
83,0,0,0,1,5.6280084,2.2738993,0.56078726,27,1,0,65
84,0,0,0,1,3.3771043,2.1429622,1.5888551,7,1,0,6
85,0.068879448,0.18291877,0.37533069,0.90604812,3.9595232,0.393448,1.5382016,12,1,0,17
86,-0.60183698,-0.15102887,-0.77949083,0.085887298,1.7069244,1.3387545,1.2151859,6,1,0,5
87,0.69221151,0.36236849,0.59186423,0.19806316,2.3759906,1.7935698,1.4114594,5,1,1,4
88,-0.042125821,0.26363415,0.42409599,0.86536986,1.0445366,1.4480851,5.6828046,4,1,0,2
89,0,0,0,1,4.6368346,1.2148272,1.8853483,4,1,0,2
90,-0.49881199,0.23018275,0.35607225,0.75591999,5.410624,1.1631986,6.2753134,11,1,0,8
91,0.15011542,-0.68701893,-0.062260013,0.70823306,1.8736014,1.5598553,4.5849509,13,1,0,14
92,0,0,0,1,1.1377882,2.6880157,1.5208541,7,1,0,6
93,0.55858946,-0.15743645,0.72475946,0.37136954,1.7695978,1.2383218,2.3190379,8,1,1,7
94,0.18661512,-0.21076596,0.34210798,0.8965013,1.9309467,0.57073331,3.6231437,11,1,1,36
95,-0.042125821,0.26363415,0.42409599,0.86536986,0.17501839,2.2284865,1.1259015,1,1,0,1
96,0.36189669,0.029091133,-0.024256332,0.9314484,3.2478409,0.74310845,3.0874155,19,1,1,38
97,-0.30430225,0.17805919,0.68467546,0.63789856,4.933013,0.72063005,5.9918547,1,1,0,1
98,-0.77236432,0.23367944,-0.22032376,0.54800069,0.08847712,1.8779066,0.67606783,7,1,1,6
99,0.20259407,-0.32613704,-0.75301182,0.53438139,3.0802708,0.7881186,5.1101494,9,1,1,19
100,0,0,0,1,6.2756228,1.9281206,0.33075005,15,1,0,22
101,-0.12966801,0.24851026,-0.03772467,0.95916933,5.2326198,0.56822461,1.1291862,4,1,1,6
102,0,0,0,1,1.5223801,2.2943902,2.8523409,8,1,0,11
103,-0.21779364,0.29791802,-0.032404318,0.92884916,5.3785253,0.75594795,0.97440481,11,1,1,65
104,0,0,0,1,0.41695875,0.80126047,2.4745879,1,1,0,1
105,0,0,0,1,1.9298162,2.5563881,4.9026594,4,1,0,2
106,-0.042125821,0.26363415,0.42409599,0.86536986,6.0200524,1.0169441,1.3764956,5,1,0,5
107,-0.31429416,0.066590801,-0.7472828,0.58168143,0.70058203,0.65414298,1.118155,2,1,0,4
108,-0.64637566,0.39338142,0.20063853,0.62224901,5.4245539,1.7164111,0.23480038,25,1,0,52
109,0.057079181,0.26654083,0.20826127,0.93932164,4.2832422,0.55215549,1.5635729,5,1,0,3
110,-0.68036532,-0.18704961,0.32197994,0.63122457,6.0797968,1.5665653,5.5432034,22,1,1,39
111,-0.066322871,-0.3375881,0.92887044,0.13724127,6.2358842,0.70243526,3.4822721,3,1,1,5
112,0.34127608,0.6321851,0.12400988,0.6844663,4.0381498,1.6030567,1.8865693,10,1,1,15
113,-0.042125821,0.26363415,0.42409599,0.86536986,3.5204844,0.86364216,1.8896672,10,1,0,7
114,-0.34716359,0.44231537,-0.61934835,0.54794359,6.2243342,1.1942949,1.7518378,18,1,1,70
115,0,0,0,1,2.1575394,1.9190063,5.5988345,2,1,0,2
116,-0.37055206,0.12750623,0.41417223,0.82151979,5.4848132,0.80533922,6.1476278,3,1,0,1
117,0,0,0,1,1.0673356,0.3057946,1.2757668,3,1,0,2
118,-0.41712323,0.45620969,-0.78584707,0.01803574,0.71772587,1.3327938,2.3779736,3,1,0,1
119,-0.042125821,0.26363415,0.42409599,0.86536986,4.1647983,1.1818026,4.1814847,2,1,0,1
120,0,0,0,1,3.3967237,2.4610546,5.8694863,3,1,0,4
121,-0.30018672,0.75908315,0.55029494,0.17565937,3.8271644,1.9098965,6.2155848,4,1,0,4
122,-0.042125821,0.26363415,0.42409599,0.86536986,4.0082655,1.2650295,0.42432758,1,1,0,1
123,0.88921887,0.3187283,-0.28390196,0.16462585,4.531074,2.4728405,3.8427329,2,1,0,1
124,-0.41756877,-0.29135409,-0.41062406,0.75639737,1.1065583,1.0684329,6.1713295,27,1,0,79
125,0,0,0,1,3.6856565,2.7111535,5.520185,13,1,0,10
126,0.32088676,0.59136546,0.1811157,0.71729749,3.9679017,1.4760174,1.820628,28,1,1,234
127,0.027846724,-0.25624615,0.85370946,0.45248494,0.59562296,0.52139544,3.5207217,5,1,1,3
128,0,0,0,1,6.0057368,2.1494882,2.1111085,4,1,0,4
129,-0.21312617,0.50706339,0.079641841,0.83133692,5.0147762,1.1648071,1.0773928,4,1,0,2
130,0,0,0,1,1.3800744,1.0587213,3.1830432,17,1,0,46
131,-0.33030722,-0.73913556,-0.29705882,0.50629234,1.6811453,1.8868817,5.6632557,17,1,0,29
132,0.41496387,0.74813384,-0.36700201,0.36525363,4.9937568,2.0530744,2.865,15,1,1,30
133,0,0,0,1,1.4820703,1.7365206,4.8582025,8,1,0,6
134,0,0,0,1,5.1388979,1.0105662,6.1894593,3,1,0,1
135,-0.042125821,0.26363415,0.42409599,0.86536986,0.28329414,2.3855929,2.6272674,14,1,0,15
136,-0.36845127,0.31654114,0.86616397,0.11749608,4.1374564,1.0144457,5.5569777,15,1,0,18
137,0,0,0,1,2.161804,1.1117738,3.7884183,8,1,0,8
138,-0.15337157,0.73485404,-0.19281423,0.63189352,5.2143087,1.6982074,1.661203,1,1,0,1
139,0,0,0,1,5.4967685,1.1510198,4.0236325,12,1,0,13
140,-0.33717525,0.005705982,-0.86409384,0.37366045,1.1457276,0.68793225,1.1795702,9,1,0,9
141,-0.042125821,0.26363415,0.42409599,0.86536986,2.5284405,0.99626368,5.6834946,1,1,0,1
142,-0.26757675,0.71611929,-0.233207,0.60099119,5.4401255,1.7404573,1.5833625,4,1,0,2
143,-0.042125821,0.26363415,0.42409599,0.86536986,4.6136713,1.5405173,1.4226985,63,1,0,243
144,0.2664499,-0.37063926,-0.062511943,0.88753778,2.2644067,0.94805759,4.1594124,6,1,0,3
145,-0.17737336,0.47675672,-0.80775082,0.29796043,0.0027829437,1.0673085,2.4320266,16,1,1,47
146,0.18717875,0.72949815,-0.13304172,0.64427984,4.6648564,1.7056111,2.0255983,11,1,1,15
147,0,0,0,1,5.9723949,1.7329355,2.9803896,4,1,0,8
148,-0.15625063,0.71099019,-0.6856119,0.0038804503,5.1312275,2.4643743,1.5322183,1,1,0,3
149,0.5978294,-0.089427434,0.74228805,0.28915605,1.7937732,1.2982284,2.090745,10,1,0,12
150,0.019318881,0.57218969,0.2636717,0.77633953,4.3512278,1.2191418,1.2771356,15,1,0,13
151,0.35956576,-0.86609846,0.031651329,0.3458094,1.8730253,2.4323082,4.227612,3,1,0,1
152,-0.042125821,0.26363415,0.42409599,0.86536986,1.4093536,2.4866548,1.2483188,15,1,0,13
153,0.369017,0.2390959,0.87984478,0.18036845,2.3479114,0.91054016,1.198079,8,1,0,4
154,-0.042125821,0.26363415,0.42409599,0.86536986,5.7339206,1.6857269,2.6488712,1,1,0,1
155,-0.64961857,0.59810907,0.46281451,0.07787177,4.1349459,2.1645515,5.6232238,10,1,0,23
156,-0.72799134,0.50233728,0.38312629,0.26627082,4.7157431,2.170779,5.9237523,3,1,0,1
157,-0.5935185,-0.64359611,0.43896797,0.2020568,4.6461105,2.4626455,0.81676066,4,1,0,1
158,0,0,0,1,1.6461262,1.8088636,6.1521697,16,1,0,23
159,-0.84897351,-0.045601096,-0.49624217,0.17580755,1.2839773,2.0327199,1.176654,1,1,0,1
160,-0.042125821,0.26363415,0.42409599,0.86536986,0.15942137,1.3166859,4.6564059,7,1,0,5
161,0.058032721,-0.73894233,-0.6706084,0.029679384,3.1757379,1.6697649,6.1605825,1,1,0,1
162,-0.042125821,0.26363415,0.42409599,0.86536986,0.050449226,1.6317165,1.7803167,1,1,0,1
163,0.74935997,0.20070553,-0.59004802,0.2236522,4.611774,1.775877,4.0883865,2,1,0,1
164,-0.30767465,0.93098265,-0.12062549,0.15510347,5.6925735,2.7460427,1.9126134,37,1,0,124
165,0,0,0,1,1.6553425,2.7909701,2.358176,1,1,0,1
166,0.33686301,-0.35500851,-0.85245258,0.1838937,3.688303,1.0227923,5.3115406,12,1,1,19
167,-0.042125821,0.26363415,0.42409599,0.86536986,2.2480729,2.1691208,4.0831971,1,1,0,1
168,-0.042125821,0.26363415,0.42409599,0.86536986,0.92799574,0.35976225,0.056371287,11,1,0,8
169,0,0,0,1,3.742604,1.8330369,2.4624994,44,1,0,128
170,-0.50359982,-0.30342862,-0.61659461,0.5235737,1.409073,1.2570369,0.32453325,2,1,1,3
171,0,0,0,1,3.7161894,1.366632,1.5307444,12,1,0,9
172,0.59601736,-0.50220525,-0.24281916,0.57757431,2.8393877,1.7873793,4.2397542,1,1,0,1
173,-0.19090587,0.94001806,0.18631323,0.21262245,4.1932063,2.5683711,0.65088874,23,1,1,63
174,0.49144578,-0.22544514,-0.43068716,0.72260922,3.248981,1.1425116,4.1091752,2,1,0,1
175,0.19834843,0.23150061,-0.92089546,0.24293403,5.316834,0.61956573,3.592092,10,1,0,22
176,-0.24821608,0.57287431,0.28474078,0.72741085,4.7481446,1.3485639,0.78882289,9,1,0,6
177,0.33833674,0.16387536,0.35105044,0.85757607,3.2041044,0.77081043,2.3019962,10,1,0,11
178,-0.40165538,-0.73451233,0.54694748,0.0036132496,5.7893829,1.9841369,3.6486068,8,1,0,8
179,0.0038728507,0.48309699,0.55335224,0.67853051,4.0202422,1.0084122,0.89468259,5,1,0,2
180,-0.042125821,0.26363415,0.42409599,0.86536986,0.13417229,2.6961131,3.1567934,6,1,0,3
181,-0.042125821,0.26363415,0.42409599,0.86536986,5.1596274,1.6881313,6.0574059,7,1,0,4
182,-0.042125821,0.26363415,0.42409599,0.86536986,5.6625948,2.6682584,1.596122,1,1,0,2
183,-0.42333943,-0.81957459,-0.36240822,0.13319696,2.3125961,2.3487704,0.12458019,1,1,0,1
184,-0.042125821,0.26363415,0.42409599,0.86536986,5.0201221,1.3787543,3.2225044,1,1,0,1
185,0.0032530136,0.72500163,0.66500288,0.17925723,3.4004061,1.6220949,0.2677871,10,1,1,23
186,0.12602684,-0.24781486,-0.61668295,0.73648298,2.7383578,0.56346387,4.9390182,2,1,1,1
187,-0.042125821,0.26363415,0.42409599,0.86536986,2.7216506,2.159225,0.80524576,2,1,0,1
188,0.34637651,-0.44307628,0.77307916,0.29335201,1.0261902,1.1945698,2.8407514,2,1,0,1
189,0,0,0,1,4.3294201,0.40238279,2.9731109,2,1,0,1
190,-0.042125821,0.26363415,0.42409599,0.86536986,4.7865944,2.3522375,0.020742064,8,1,0,4
191,-0.042125821,0.26363415,0.42409599,0.86536986,2.214304,1.6387273,4.9266338,13,1,0,12
192,-0.29015979,-0.27195626,0.8385703,0.37235323,5.8832955,0.81798351,4.3772445,2,1,0,2
193,0.20208149,-0.067620009,-0.51223361,0.83198994,3.3705509,0.42948285,4.0163627,1,1,0,1
194,0.29237062,-0.67378789,0.013660293,0.67848557,1.960068,1.64982,4.282856,3,1,0,4
195,-0.52704924,-0.01106182,-0.12232991,0.84091157,0.16544476,1.1105224,0.1234745,1,1,0,1
196,0,0,0,1,1.1865519,1.3555944,0.84177083,40,1,0,101
197,0.5352788,-0.57987052,-0.20047328,0.58054912,2.648725,1.8188796,4.2994533,6,1,0,2
198,0.73861337,-0.41762775,-0.11292185,0.51699722,2.8420284,2.0263116,3.8712401,2,1,0,2
199,-0.37720433,0.11121348,0.83054245,0.39439529,4.8690143,0.80834395,5.4424396,18,1,1,59
200,0.43309459,0.67062932,0.5648725,0.20881696,1.9653236,0.81443471,1.9053749,5,1,0,2
201,-0.042125821,0.26363415,0.42409599,0.86536986,3.4848118,3.0382166,4.3678946,17,1,0,36
202,0.57309467,-0.56384271,0.58483541,0.10775611,0.97574246,1.8678585,2.5302639,1,1,1,1
203,0.20341787,-0.83582371,0.31482777,0.40112767,1.1440903,2.0714056,3.8082173,6,1,1,3
204,0,0,0,1,0.89242125,0.42211983,4.7816377,2,1,0,1
205,0,0,0,1,4.1797438,2.1491232,5.324101,32,1,0,84
206,-0.05571584,-0.93869573,0.074921094,0.33186278,1.2894742,2.4473021,4.5496368,10,1,0,5
207,-0.53709352,-0.41618899,0.088458002,0.72834909,0.53838396,1.4940866,5.5030851,5,1,0,3
208,-0.13800894,0.84194505,-0.2763049,0.44242248,5.4331203,2.0441074,1.9665836,1,1,0,1
209,-0.4891125,-0.58155626,-0.20924775,0.61544836,1.1992584,1.7262998,5.7393904,1,1,0,1
210,0.38501376,0.87512815,0.26738492,0.1200856,3.1492412,2.5466301,0.83658081,3,1,1,8
211,-0.042125821,0.26363415,0.42409599,0.86536986,4.2644162,0.85857612,4.7726889,5,1,0,3
212,-0.042125821,0.26363415,0.42409599,0.86536986,4.0621171,0.78730285,0.95298421,2,1,0,1
213,-0.042125821,0.26363415,0.42409599,0.86536986,5.4250541,1.6315422,5.6783829,1,1,0,1
214,0,0,0,1,4.4950995,1.4914471,3.245146,3,1,0,6
215,-0.11145491,0.86992085,-0.34377483,0.33561048,5.6372304,2.1392968,2.2407846,7,1,0,3
216,-0.34417501,0.32284844,0.63455015,0.61209351,4.7263393,0.98288423,6.233212,1,1,0,1
217,-0.46203491,-0.84659255,-0.043879427,0.26053673,1.2380689,2.6068316,5.3788233,9,1,0,4
218,0,0,0,1,1.713161,0.6483596,1.8605002,6,1,0,6
219,-0.0057363301,-0.477009,0.52775943,0.70277983,0.91465622,0.99457532,4.0802989,12,1,1,11
220,0.53354818,-0.64443481,0.42581615,0.34454426,1.3718305,1.9822475,3.1303389,7,1,1,4
221,0.50189883,0.06429743,-0.44173685,0.74083197,3.8066804,1.0610832,3.5518517,4,1,1,1
222,0,0,0,1,3.384161,1.123217,2.526288,7,1,0,4
223,-0.042125821,0.26363415,0.42409599,0.86536986,5.734632,0.94515288,1.2658459,6,1,0,4
224,0,0,0,1,5.5692377,2.658325,1.6564019,4,1,0,2
225,0,0,0,1,2.8164518,1.5605177,2.6472256,1,1,0,1
226,0.46789446,-0.69826841,0.34126246,0.42075628,1.4797029,1.9965509,3.4405742,2,1,1,3
227,0,0,0,1,3.6095481,2.52034,4.7724652,2,1,0,1
228,-0.042125821,0.26363415,0.42409599,0.86536986,1.6611508,2.4531198,2.4238465,2,1,0,2
229,0.69109774,0.093852013,-0.59136271,0.40480354,4.2470989,1.5436414,3.9771476,13,1,0,22
230,0.747473,0.41432488,-0.13478085,0.50145102,3.9103079,2.04965,2.8980296,14,1,1,35
231,-0.042125821,0.26363415,0.42409599,0.86536986,0.21066611,1.6306747,2.9196069,36,1,0,122
232,0.39231843,0.78084779,-0.13358827,0.4674581,4.5251589,2.1261857,2.3147397,4,1,0,1
233,0.21272349,0.93893456,0.12830627,0.23809259,3.9953165,2.5938435,1.2993182,2,1,0,1
234,-0.80978817,0.13830236,-0.091738537,0.56276077,2.8332801,0.75998461,3.7381358,2,1,0,1
235,-0.042125821,0.26363415,0.42409599,0.86536986,1.9083047,1.3440907,2.8924544,9,1,0,8
236,0.89241964,0.025959976,0.24564302,0.37758803,2.5939062,2.2070341,2.5357437,1,1,0,1
237,-0.18838859,0.27149889,-0.90957576,0.25193253,0.3364048,0.67357576,2.2647793,13,1,0,14
238,0.27260521,-0.38097158,-0.27545577,0.8394469,2.5089531,0.97508937,4.40837,16,1,0,31
239,-0.042125821,0.26363415,0.42409599,0.86536986,5.658082,1.0979648,3.5969818,20,1,0,62
240,-0.042125821,0.26363415,0.42409599,0.86536986,5.0464773,1.4723624,6.1869802,15,1,0,16
241,0,0,0,1,2.3241758,2.2769969,2.3508351,9,1,0,11
242,0.25625139,0.073763259,0.39189363,0.88051891,3.0031228,0.53984493,2.4425673,1,1,0,1
243,-0.042125821,0.26363415,0.42409599,0.86536986,4.431778,1.555009,2.8763196,29,1,0,95
244,-0.042125821,0.26363415,0.42409599,0.86536986,1.1776104,1.7087011,3.0981355,33,1,0,131
245,-0.042125821,0.26363415,0.42409599,0.86536986,2.3216355,0.71045589,0.94815272,6,1,0,2
246,0.27764717,-0.90812886,0.13332029,0.28361899,1.42809,2.5040686,3.9762619,8,1,0,4
247,0.49982712,0.492219,-0.34943417,0.6211192,2.9555249,0.90144742,4.4512749,1,1,0,1
248,0,0,0,1,3.5511463,2.1837561,4.6483607,5,1,0,5
249,0.33937547,-0.00047747043,-0.79354888,0.50507849,4.1441698,0.69250649,4.1469836,4,1,0,1
250,0,0,0,1,6.0555735,1.4544548,1.2725185,6,1,0,3
251,0,0,0,1,0.9051491,1.4267424,3.5020235,5,1,0,3
252,0.22407582,0.90246296,-0.35893884,0.080706567,5.8186436,2.3880928,3.163795,14,1,0,19
253,0.2437415,-0.68549186,0.30052063,0.61674821,1.4590173,1.6294479,3.9173503,1,1,0,1
254,-0.24225706,-0.26940662,-0.5544048,0.74924427,1.4754491,0.74148983,6.0818148,6,1,1,4
255,0,0,0,1,1.7150159,0.59282327,3.4996228,2,1,0,1
256,-0.415811,-0.42249128,0.061671112,0.80299377,0.71671563,1.2690326,5.4131675,10,1,1,10
257,-0.92333549,0.13304384,0.21825925,0.28655487,5.4891539,2.404608,5.7753649,57,1,1,356
258,0,0,0,1,5.6421423,0.40085062,1.0291041,13,1,0,22
259,0,0,0,1,2.0772669,1.6103374,1.577557,32,1,0,61
260,-0.14829506,0.42684552,-0.019141901,0.89187723,5.0682235,0.93772596,1.2578803,1,1,0,1
261,-0.43375742,0.069123909,-0.80797577,0.39274883,0.9603067,0.90948439,1.2763705,11,1,0,15
262,0,0,0,1,4.2109876,0.99615502,0.42518783,14,1,0,11
263,0,0,0,1,1.8231769,1.206043,3.8825157,7,1,0,2
264,0.13817295,0.39892066,-0.90479022,0.055903301,5.8880434,0.87168056,3.4133201,9,1,0,9
265,-0.65591747,-0.6643433,0.300657,0.19500162,6.0795488,2.4085763,4.4959888,21,1,0,56
266,-0.042125821,0.26363415,0.42409599,0.86536986,2.8506248,2.5302858,2.4152548,4,1,0,5
267,0,0,0,1,4.06984,2.7395499,0.14144412,8,1,0,6
268,-0.042125821,0.26363415,0.42409599,0.86536986,2.6583116,1.9557015,2.8858719,4,1,0,2
269,-0.042125821,0.26363415,0.42409599,0.86536986,1.7732688,2.3050377,4.3333511,54,1,0,231
270,-0.042125821,0.26363415,0.42409599,0.86536986,0.92580128,0.98323405,2.5616071,10,1,0,7
271,-0.042125821,0.26363415,0.42409599,0.86536986,3.60601,1.136771,3.7059772,8,1,0,8
272,0,0,0,1,1.0119178,0.78327048,4.4891191,3,1,0,1
273,0.89355373,-0.25940165,-0.29202557,0.22134487,3.7812734,2.3912497,4.3463478,7,1,1,11
274,0.49298123,-0.17124099,-0.11798938,0.84482217,2.9460378,1.0980961,3.6146762,5,1,1,3
275,-0.042125821,0.26363415,0.42409599,0.86536986,5.7184801,2.5567791,5.1715603,1,1,0,6
276,0.064844251,-0.94147199,0.098114103,0.31591031,1.3384321,2.4672997,4.3424911,53,1,1,335
277,-0.30504948,0.20096254,-0.58298004,0.72573632,0.09421926,0.74790138,1.259274,3,1,0,2
278,-0.47901732,0.75810605,-0.43703821,0.069392577,0.40605277,2.2247946,2.4206104,6,1,0,9
279,-0.042125821,0.26363415,0.42409599,0.86536986,2.6024621,1.8128595,4.1264625,2,1,0,1
280,0,0,0,1,0.7874642,0.4175919,1.6750834,2,1,0,1
281,0,0,0,1,2.5775239,1.7092431,0.12519731,11,1,0,14
282,-0.042125821,0.26363415,0.42409599,0.86536986,1.8269707,1.793641,3.2661734,81,1,0,381
283,-0.10398225,0.9477334,0.29182094,0.076352008,3.5067759,2.5287597,0.14662391,23,1,0,40
