14685
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
122,0.078769505,0.4663032,-0.88110638,0.0028637028,6.1125917,0.98517972,3.3056862,5,1,1,5
123,0,0,0,1,0.70310456,2.3602629,3.9966416,3,1,0,1
124,0,0,0,1,0.94982672,1.0427852,2.5174141,24,1,0,45
125,0.52646524,-0.00087254675,-0.50057966,0.6872071,3.7694855,1.1088769,3.7728002,5,1,0,3
126,0,0,0,1,2.19594,1.2191751,1.655576,1,1,0,1
127,-0.87095511,0.38558307,-0.19269276,0.23586503,0.26822096,2.522619,1.1017759,56,1,0,233
128,0.5419634,-0.17773695,0.041224904,0.82035708,2.0628097,1.3698813,4.6083522,1,1,0,1
129,0.5419634,-0.17773695,0.041224904,0.82035708,1.629146,0.86789852,2.1500404,3,1,0,1
130,-0.90252489,-0.18435867,-0.37901881,0.088349104,1.5432839,2.3421109,1.1402882,5,1,1,2
131,0.5419634,-0.17773695,0.041224904,0.82035708,3.8475783,0.92890376,5.7342958,1,1,0,1
132,0.4960452,0.82509083,-0.052904233,0.26526487,4.3679433,2.5937908,2.3089545,11,1,0,5
133,-0.085204616,0.66654897,-0.64638895,0.36143318,5.9004788,1.4737388,2.5046062,60,1,1,271
134,0.5419634,-0.17773695,0.041224904,0.82035708,2.2802775,2.6171372,2.3089733,20,1,0,44
135,-0.39398727,-0.44361147,-0.74362195,0.30823588,2.0224223,1.27033,0.33327276,58,1,1,1267
136,0.0064731399,-0.57841361,-0.11829598,0.80709469,1.7275209,1.2336541,4.8467321,1,1,1,1
137,0,0,0,1,0.99732482,2.9549863,4.4084301,1,1,0,1
138,-0.56560373,0.23993137,0.52303809,0.59072542,5.15729,1.3232243,5.9596825,2,1,0,1
139,0.5419634,-0.17773695,0.041224904,0.82035708,2.2684669,0.39789683,0.086005226,25,1,0,72
140,0,0,0,1,1.0873951,2.2296605,2.4386001,7,1,0,3
141,-0.37984097,0.081731282,-0.17536303,0.90459305,6.2627277,0.79808152,0.40342417,2,1,0,1
142,-0.31233445,0.56146032,-0.057600982,0.76412797,5.2952871,1.3954808,1.1383765,19,1,0,25
143,0.5419634,-0.17773695,0.041224904,0.82035708,5.1674266,2.3492384,5.759603,7,1,0,6
144,-0.086566277,-0.839912,0.14099923,0.51688814,1.2017875,2.0107436,4.5487866,16,1,0,35
145,0,0,0,1,0.48270696,0.84758514,4.7335649,3,1,0,2
146,-0.52429432,0.090557069,0.70757741,0.46502602,5.1227808,1.1220572,5.4648495,8,1,0,5
147,-0.7669282,-0.17557496,0.57182163,0.23241037,5.3234878,1.8111137,4.8733788,4,1,0,2
148,0,0,0,1,3.2007992,0.65089607,3.9747167,1,1,0,1
149,-0.11607728,-0.048168078,-0.85281837,0.50685966,1.4278936,0.25201553,0.64121205,3,1,1,2
150,0.5419634,-0.17773695,0.041224904,0.82035708,2.9417517,1.1659421,2.7908978,3,1,0,2
151,0.5419634,-0.17773695,0.041224904,0.82035708,5.1758552,2.6585271,1.7596674,14,1,0,15
152,0.5238837,0.46995184,-0.43145975,0.56438774,4.513494,1.4927455,3.4863007,1,1,0,1
153,-0.31369865,0.81115353,0.14863241,0.47067142,4.7755275,2.1091855,0.89590281,5,1,0,4
154,0.5419634,-0.17773695,0.041224904,0.82035708,4.0387278,0.75849926,5.3260365,2,1,0,1
155,-0.33303654,-0.84681284,0.068775766,0.40897986,1.029489,2.2863173,4.9204855,31,1,1,134
156,0,0,0,1,3.3063335,1.5504049,1.5131797,4,1,0,2
157,0.5419634,-0.17773695,0.041224904,0.82035708,1.4182161,2.0946739,2.2249866,2,1,0,1
158,0.85815644,0.25055364,0.33999404,0.29188088,2.5642688,2.212323,1.9961265,3,1,1,3
159,-0.31711605,-0.086447068,-0.93976611,0.093829677,1.7374196,0.6698277,1.2051452,4,1,0,2
160,0.5419634,-0.17773695,0.041224904,0.82035708,6.0174856,1.4027638,1.0519837,4,1,0,2
161,0,0,0,1,4.9397106,0.8666063,1.4799774,14,1,0,11
162,-0.67507201,0.51821005,-0.47024605,0.23367666,0.45491892,2.0359137,1.7643057,7,1,0,2
163,0,0,0,1,4.2875156,0.75479621,0.35803336,1,1,0,1
164,-0.37486753,0.055169802,-0.84566694,0.37586969,1.0064321,0.77722657,1.2986771,6,1,0,2
165,0.57499862,0.40424344,0.32751721,0.63142401,3.2758594,1.5588684,2.0503411,15,1,1,34
166,-0.28180432,0.31163222,-0.646855,0.63643569,6.2410836,0.86722726,1.6291361,6,1,1,3
167,0,0,0,1,2.0466888,1.2290405,5.2407069,2,1,0,1
168,0.44318634,-0.050388239,-0.83820051,0.31379434,4.2409644,0.92467535,4.4673829,1,1,1,1
169,-0.45091274,-0.39758694,-0.5615446,0.56856829,1.5018167,1.2899129,0.056549687,8,1,1,10
170,0.5419634,-0.17773695,0.041224904,0.82035708,0.52570617,1.2891023,0.43659869,6,1,0,12
171,0.5419634,-0.17773695,0.041224904,0.82035708,2.8061938,1.0717385,5.9395604,2,1,0,1
172,0.91271335,0.35423249,-0.18658002,0.081618428,4.670239,2.7314217,3.9298112,4,1,0,2
173,0.5419634,-0.17773695,0.041224904,0.82035708,3.7642303,0.73408848,3.5250182,7,1,0,4
174,0,0,0,1,3.612926,0.78148293,4.8924608,13,1,0,27
175,0.15881932,0.82534456,-0.10175415,0.53219253,4.7112026,1.9963602,1.9498184,5,1,0,34
176,0,0,0,1,1.3418183,0.66180974,1.5278057,5,1,0,3
177,0.5419634,-0.17773695,0.041224904,0.82035708,4.2404442,0.82992131,3.4222391,18,1,0,64
178,0.5419634,-0.17773695,0.041224904,0.82035708,6.280458,1.820913,1.222084,1,1,0,1
179,-0.78686768,-0.14145562,-0.047552045,0.59880573,0.25711578,1.8528627,6.1845598,52,1,0,163
180,0,0,0,1,1.9952348,2.5500894,5.6296191,5,1,0,3
181,0.5419634,-0.17773695,0.041224904,0.82035708,2.0528913,1.518837,4.2649412,2,1,0,1
182,-0.40619496,-0.37758008,-0.53884113,0.63410503,1.4532639,1.1757208,6.2386384,14,1,0,11
183,0.66349846,-0.63511974,0.13814017,0.37055361,2.0212088,2.3284442,3.548306,6,1,0,7
184,0.35551623,-0.094485939,-0.84612066,0.38569483,4.0249238,0.75340849,4.544456,2,1,0,1
185,0.46342823,-0.58230501,-0.65104729,0.14930692,3.5883634,1.6786953,5.3855438,3,1,1,2
186,0.5419634,-0.17773695,0.041224904,0.82035708,0.26696646,1.2949718,5.205276,5,1,0,3
187,0,0,0,1,0.55636567,1.1227586,4.7026114,3,1,0,9
188,-0.22616057,-0.17229131,-0.93862063,0.19534181,2.0166259,0.57657593,0.71459281,6,1,1,4
189,0.34902614,0.049591068,-0.56936902,0.7426576,3.9368134,0.72055006,3.6545346,12,1,1,8
190,0.5419634,-0.17773695,0.041224904,0.82035708,3.5264208,2.2001374,2.9178572,2,1,0,1
191,0.60951191,0.78385395,0.077837035,0.089495681,3.3356297,2.903815,1.5158813,1,1,0,1
192,0.12698768,0.25454777,0.37752622,0.88122272,3.8448844,0.57689708,1.6287872,4,1,0,4
193,0,0,0,1,0.94439584,2.2825401,2.420929,3,1,0,1
194,0.10790187,-0.43229279,0.45385712,0.77168244,1.2837487,0.92358977,3.9361303,5,1,1,3
195,-0.13350081,0.0030950725,0.52986991,0.83749974,5.6959023,0.26787356,5.7422619,8,1,1,8
196,0.5419634,-0.17773695,0.041224904,0.82035708,4.1961403,1.5966722,3.5061305,3,1,0,2
197,-0.12100926,0.39365989,0.55259371,0.72458875,4.3590808,0.84894246,0.62103277,4,1,1,13
198,0.67530626,0.23170236,0.69031495,0.11722106,2.069521,1.5902467,1.408479,5,1,0,4
199,-0.65188044,0.051512312,-0.67428118,0.34313729,1.021202,1.4254888,1.1789165,8,1,0,4
200,0,0,0,1,0.60554695,1.3955712,3.60167,14,1,0,30
201,0.5419634,-0.17773695,0.041224904,0.82035708,4.3221073,1.1455506,3.1955838,1,1,0,1
202,0,0,0,1,0.87984383,1.9487504,6.0397334,5,1,0,4
203,0.5419634,-0.17773695,0.041224904,0.82035708,4.2269359,0.81597489,2.5950289,3,1,0,4
204,-0.078624032,0.92491353,-0.31757253,0.19365148,5.8204036,2.3793564,2.5092049,8,1,1,8
205,-0.85020411,0.46997204,0.079713479,0.22343889,5.4355316,2.6625609,0.16228968,3,1,0,1
206,0.5419634,-0.17773695,0.041224904,0.82035708,5.252388,1.7391484,4.6511283,1,1,0,1
207,-0.59915274,-0.61650115,0.23905976,0.45143414,0.31265578,2.069304,4.9965053,16,1,0,39
208,0.270982,-0.13705982,-0.94223028,0.14136997,4.0951939,0.61708844,5.0317307,1,1,0,1
209,-0.24223585,-0.27236289,0.89777434,0.24726799,5.8250246,0.74619019,4.1372724,8,1,0,4
210,0.52706856,-0.22681986,-0.60000807,0.55744213,3.557363,1.2222809,4.3701367,20,1,0,30
211,-0.033261549,0.37119836,-0.79206908,0.48345852,5.8245397,0.76380283,2.5042126,4,1,1,7
212,0,0,0,1,5.4633713,1.9864011,1.812366,13,1,0,15
213,0,0,0,1,3.6978159,2.3834665,3.7953453,19,1,0,57
214,0.5419634,-0.17773695,0.041224904,0.82035708,1.3915733,1.0626712,4.1715379,1,1,0,1
215,0.5419634,-0.17773695,0.041224904,0.82035708,2.6068618,2.3208559,0.87534606,14,1,0,18
216,-0.12828755,0.9607591,0.12802199,0.20998734,4.2976351,2.644623,0.89055812,19,1,1,40
217,0,0,0,1,2.7499573,1.1539584,2.2498672,3,1,0,2
218,0.31996912,0.51627433,-0.071769007,0.79115725,4.2480288,1.3055353,2.216089,9,1,1,20
219,0,0,0,1,4.2415848,1.9531997,4.3701944,1,1,0,1
220,0.5419634,-0.17773695,0.041224904,0.82035708,4.1792755,1.5295318,3.391377,5,1,0,3
221,0.5419634,-0.17773695,0.041224904,0.82035708,1.9646372,2.610347,4.719614,8,1,0,4
222,-0.52980757,-0.62506425,0.50651646,0.26840207,6.0673623,1.9206952,4.3319736,2,1,1,1
223,0.5419634,-0.17773695,0.041224904,0.82035708,4.9329615,0.12812816,1.0372171,12,1,0,8
224,0.27396655,0.19175647,0.31112728,0.88959068,3.4158242,0.68195242,2.1944709,7,1,0,9
225,0,0,0,1,2.1948388,1.8169293,4.6266055,6,1,0,7
226,0.5419634,-0.17773695,0.041224904,0.82035708,2.8992302,0.67834055,5.1917505,6,1,0,3
227,-0.30894166,0.27002388,0.90261024,0.1301419,4.1373062,0.84559739,5.5738654,1,1,0,1
228,-0.060354412,0.79844427,-0.076297045,0.59415722,4.9155488,1.8569995,1.6230632,2,1,1,1
229,-0.24184892,-0.85819829,0.3395986,0.2994622,0.44798881,2.2018433,4.1389542,14,1,1,48
230,0,0,0,1,0.8306089,2.6788089,1.6342056,22,1,0,46
231,0.5419634,-0.17773695,0.041224904,0.82035708,4.2738242,0.73331082,1.4038773,7,1,0,3
232,0.5419634,-0.17773695,0.041224904,0.82035708,0.62325317,2.1141739,4.6128402,2,1,0,1
233,-0.35076237,0.25284684,0.16694881,0.88609385,5.4723763,0.89429533,0.43835551,6,1,1,7
234,-0.079019248,-0.87964982,-0.30766079,0.35400128,2.1966822,2.1652496,5.5174546,12,1,1,21
235,0.74869162,0.48804215,-0.13797563,0.42689389,4.0318847,2.211112,2.8765213,11,1,1,32
236,0.7594986,0.36039713,0.17519242,0.51242894,3.2552207,1.9970344,2.3691077,6,1,1,4
237,0,0,0,1,0.1511616,0.90845442,3.4013622,21,1,0,47
238,0,0,0,1,3.2318785,1.4693528,1.0603009,8,1,0,5
239,0.97592288,0.13202825,-0.0056538442,0.1735255,3.3086326,2.7925889,3.0396943,10,1,0,9
240,0.22649659,-0.49947351,-0.78335685,0.29253638,3.2099273,1.160969,5.5000472,11,1,0,9
241,-0.45460987,0.17465624,0.23480333,0.84124452,5.6441956,1.0173172,0.09461531,12,1,0,16
242,0.5523448,0.35929283,0.75210285,0.012850927,2.1645985,1.4387653,1.0111641,1,1,1,1
243,-0.54464084,0.52947628,-0.014495664,0.65023929,5.5341935,1.7253686,0.79357022,4,1,0,3
244,-0.39586648,-0.0081197768,0.56080294,0.72713405,5.6467304,0.8142038,5.6057134,5,1,1,4
245,0.35708064,-0.34091124,0.23650774,0.83686143,2.1039259,1.0326492,3.6283994,3,1,1,4
246,-0.82661676,0.48589998,0.27868366,0.05423402,4.3731809,2.56585,5.4360085,8,1,1,23
247,0,0,0,1,1.8471717,0.44634044,5.9026351,5,1,0,2
248,0,0,0,1,1.7460099,2.2106509,5.2037168,11,1,0,5
249,0.52647877,-0.37976146,0.69677877,0.30512398,1.3586539,1.4129388,2.6084421,1,1,1,3
250,0.5419634,-0.17773695,0.041224904,0.82035708,5.6040616,2.1776836,1.1186204,7,1,0,7
251,-0.35442019,-0.39739254,-0.57312787,0.62288839,1.5863115,1.1230546,6.1845078,10,1,1,23
252,0,0,0,1,4.6982565,0.17002344,2.7815077,1,1,0,1
253,0.09123829,0.4169921,-0.54767013,0.71961838,5.1475224,0.88202858,2.4367425,25,1,1,70
254,0.5419634,-0.17773695,0.041224904,0.82035708,1.4986365,0.82311118,2.457437,4,1,0,2
255,0,0,0,1,5.1061678,0.34157836,0.38744035,2,1,0,1
256,0.048746187,-0.98946005,0.10700236,0.084516875,0.71775287,2.868031,3.7608943,10,1,0,5
257,0,0,0,1,2.5438666,0.93357062,2.0439794,12,1,0,25
258,0,0,0,1,2.9970267,2.297806,5.1485119,14,1,0,10
259,0.79692727,-0.34376684,-0.11527546,0.48315915,2.9685512,2.1019607,3.7830508,14,1,1,29
260,0.5419634,-0.17773695,0.041224904,0.82035708,0.75133783,1.0511739,0.61620206,2,1,0,1
261,0.42146337,0.75459641,0.20567431,0.45896718,3.781729,2.0875893,1.6588707,5,1,1,5
262,-0.17943229,-0.28282741,-0.87459582,0.35056356,5.5866971,0.91335374,6.0787258,3,1,0,1
263,0.5419634,-0.17773695,0.041224904,0.82035708,1.3906803,0.73723924,4.0966539,17,1,0,22
264,0,0,0,1,1.0607324,1.5898436,5.4353538,2,1,0,13
265,-0.30224761,-0.9301371,-0.053629071,0.20153247,1.5166894,2.7214167,5.2866545,2,1,1,1
266,0,0,0,1,4.1884413,0.98321402,4.5778971,19,1,0,51
267,0.56460488,0.019319419,-0.22094545,0.79500389,3.4468734,1.2007097,3.3784649,3,1,0,1
268,-0.83658057,0.36942279,0.26205909,0.30819598,5.1626816,2.3086219,5.9943523,6,1,0,4
269,0.47692144,0.35408205,0.55355054,0.58374113,3.0213747,1.2720275,1.7440939,10,1,0,6
270,-0.52067029,-0.28778836,-0.38803104,0.70392627,1.0087277,1.2743112,6.2820444,42,1,0,105
271,0.96401513,0.02522324,0.15514795,0.21440092,2.5413387,2.6059146,2.4890211,3,1,0,2
272,0,0,0,1,5.507134,0.85231948,5.1797099,9,1,0,5
273,-0.13067681,0.37840253,-0.34111378,0.85051548,5.4263306,0.82375604,1.6197065,7,1,1,5
274,0,0,0,1,2.3831229,0.84651589,2.7659342,12,1,0,14
275,0.5419634,-0.17773695,0.041224904,0.82035708,2.7946177,1.4584843,1.5165634,2,1,0,1
276,0.42189431,0.56478995,0.58868444,0.39556056,3.0916631,1.5647613,1.2332186,14,1,0,35
277,-0.39502141,-0.030574452,0.64581853,0.65264213,5.5802879,0.81475508,5.425797,3,1,1,1
278,0.5419634,-0.17773695,0.041224904,0.82035708,1.2778509,1.5302715,5.0969429,4,1,0,2
279,0.22442877,-0.7169044,0.55305254,0.36029533,0.88079375,1.6997942,3.4156101,7,1,1,12
280,0,0,0,1,0.35323125,1.8082702,0.28997198,4,1,0,1
