14646
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
28,0.86179233,0.0097690532,0.0054025939,0.50713837,3.1422751,2.0778034,3.1196046,32,1,1,130
29,-0.092451364,-0.85779011,0.49321103,0.11131829,0.11461765,2.081398,3.4709384,7,1,1,6
30,0.85431719,0.12905067,0.49215785,0.10615381,1.6441375,1.4591563,4.1101122,2,1,0,2
31,0.63998622,0.2113969,0.58353192,0.45301172,2.5499666,1.4792103,1.9119037,5,1,1,3
32,0.85431719,0.12905067,0.49215785,0.10615381,1.9621965,1.7097319,4.1911445,1,1,0,1
33,-0.027583066,0.61452061,-0.50573432,0.60484409,5.4536366,1.3251253,2.2223332,11,1,0,16
34,-0.27659422,0.91304368,-0.28173965,0.10232078,6.2289705,2.532743,2.4990807,4,1,0,4
35,-0.29883456,-0.88133919,-0.18946493,0.31311703,1.7880486,2.3922276,5.5834484,17,1,0,54
36,-0.26746091,-0.7912991,-0.1320167,0.53374338,2.7715826,2.3962226,3.959754,69,1,0,324
37,-0.43948939,-0.7489804,-0.48255771,0.11408556,2.378792,2.1039422,0.29848903,14,1,0,17
38,0,0,0,1,2.4736733,1.0745959,5.7202768,7,1,0,12
39,-0.78761446,-0.57251203,-0.1778776,0.14231282,1.5245669,2.6819549,0.26747021,9,1,1,12
40,0,0,0,1,5.4103246,1.2175014,5.9988117,16,1,0,51
41,0.0055746776,0.20979425,-0.342931,0.91561651,5.0441866,0.42288053,1.9557258,4,1,0,2
42,-0.71616,0.64409,-0.16396315,0.21302348,6.206708,2.5972621,1.3884522,7,1,0,4
43,0.70479745,0.67623478,-0.17620546,0.12214217,4.8709736,2.709439,3.3415356,16,1,0,32
44,-0.22692743,-0.077707715,0.71337211,0.65845704,5.7876968,0.4844507,5.1278591,19,1,0,19
45,0,0,0,1,1.1395649,0.41270652,1.2099053,6,1,0,6
46,0.85431719,0.12905067,0.49215785,0.10615381,4.8210163,0.97966087,5.2324529,7,1,0,4
47,-0.13971043,0.0073262551,-0.94769996,0.28686586,1.2244762,0.28072566,1.329258,10,1,0,15
48,-0.20699292,0.8487795,-0.023487169,0.48597914,4.9998832,2.1253281,1.379886,5,1,0,4
49,-0.21901034,0.37395188,-0.68867081,0.58131492,6.1119318,0.8964473,1.9107149,20,1,0,46
50,0.85431719,0.12905067,0.49215785,0.10615381,2.6617889,2.065769,1.6604028,10,1,0,8
51,-0.77534509,-0.47535002,0.4125438,0.051865429,5.3874369,2.2839673,4.2874708,4,1,1,3
52,-0.50131571,0.26963118,-0.19154145,0.79955834,6.0248485,1.2111286,0.72859287,13,1,1,29
53,0,0,0,1,5.7492208,2.5237439,4.4039631,2,1,0,1
54,-0.075890929,-0.0022340904,0.51826477,0.85184342,5.7660394,0.15199389,5.70718,7,1,0,4
55,-0.81800097,0.11321994,-0.352743,0.4400318,0.53819788,1.9432359,0.81327122,23,1,1,72
56,-0.097142033,-0.73056847,-0.4800753,0.47577387,2.2285023,1.6572378,5.6344795,13,1,1,36
57,0.086776778,-0.18248145,-0.77291775,0.60147184,2.9241838,0.40692902,5.1780028,8,1,0,7
58,0.054657981,0.82894474,-0.38313723,0.4038181,5.4056721,1.9608885,2.3957624,4,1,1,11
59,0.85431719,0.12905067,0.49215785,0.10615381,3.1913142,1.8020304,2.4903741,3,1,0,1
60,0,0,0,1,0.78248268,1.1495745,6.088438,7,1,0,4
61,0.85431719,0.12905067,0.49215785,0.10615381,5.354269,1.0359133,0.7630434,1,1,0,1
62,-0.1382668,-0.84324998,-0.36490706,0.36966842,2.1871901,2.0492153,5.6538281,12,1,1,29
63,0,0,0,1,1.0233544,1.6538485,0.41929922,4,1,0,2
64,0.21035993,0.35276875,0.54002827,0.73462397,3.5407841,0.84650373,1.4745966,10,1,0,7
65,-0.90099752,-0.36920571,0.10808385,0.2005206,6.1777182,2.6819673,5.39991,4,1,1,5
66,0.85431719,0.12905067,0.49215785,0.10615381,0.35032567,0.94431621,2.8236995,1,1,0,1
67,0.41066357,-0.13463944,0.48677093,0.75913215,2.2545993,0.89379913,2.8882291,1,1,0,20
68,-0.78651768,-0.58917552,-0.014578694,0.18452524,0.72176343,2.7692449,5.7191072,6,1,1,12
69,-0.23376904,0.11392585,-0.92002577,0.29313052,0.8088823,0.52615225,1.715825,9,1,0,17
70,0.25544572,-0.020537149,-0.96001118,0.11271283,4.5152912,0.51832265,4.6757407,12,1,0,16
71,0,0,0,1,3.2821312,1.2243586,2.9056923,3,1,0,1
72,0,0,0,1,5.1827974,2.1941078,3.6320646,9,1,0,10
73,-0.16955043,-0.057089437,0.21934985,0.95910329,0.099950798,0.35974425,5.733562,16,1,0,23
74,0.082744025,0.97415435,-0.013582876,0.20974331,4.6923223,2.7180691,1.7202015,4,1,1,7
75,-0.31166652,0.1945058,0.070574343,0.9273892,5.649292,0.75238222,0.48198605,7,1,1,24
76,0,0,0,1,5.8187623,2.2561793,3.2706885,1,1,0,1
77,0.54976481,-0.76421511,0.28991058,0.17229559,1.1598399,2.4536157,3.0541968,8,1,0,9
78,-0.44713631,0.17780411,-0.59543008,0.64336443,0.3682436,1.0040267,1.1252027,9,1,0,13
79,0,0,0,1,3.9414783,0.99308997,5.3605919,19,1,0,42
80,0,0,0,1,3.9446046,0.80796885,1.4423474,2,1,0,1
81,0,0,0,1,4.6548314,2.2810421,1.7847582,12,1,0,25
82,0,0,0,1,5.5906677,1.3339977,1.4061286,1,1,0,1
83,-0.92893207,-0.22064422,0.035201937,0.2952323,0.11452847,2.5378163,5.9313078,6,1,1,5
84,0,0,0,1,3.5300422,0.72236758,0.84053493,3,1,0,2
85,-0.97584063,0.090753295,0.19773225,0.020021204,4.7205658,2.7414417,4.9060326,5,1,1,3
86,0,0,0,1,4.9056993,1.0619111,3.8800135,12,1,0,8
87,0,0,0,1,2.985214,1.551657,3.5854969,10,1,0,12
88,0,0,0,1,2.7897954,1.6406362,2.0188529,8,1,0,9
89,0.41433409,0.045619197,0.36499846,0.83247966,2.838048,0.85992765,2.6187265,14,1,0,15
90,0.26649693,0.81688583,-0.44641879,0.24977432,5.4577236,2.067632,2.9468284,1,1,0,1
91,0,0,0,1,1.933156,2.0863585,1.6333088,10,1,0,9
92,0.85431719,0.12905067,0.49215785,0.10615381,2.3136742,2.1895101,2.6132829,1,1,0,1
93,0.85431719,0.12905067,0.49215785,0.10615381,4.6184692,1.2849642,1.8462611,12,1,0,8
94,0.85431719,0.12905067,0.49215785,0.10615381,1.6366844,0.62969351,3.6287589,16,1,0,29
95,-0.0078268163,0.59986973,0.66110933,0.45058787,5.4844208,1.380181,5.5069036,5,1,0,3
96,0,0,0,1,1.7218943,0.25566268,6.033174,9,1,0,6
97,0,0,0,1,3.6065581,1.9844806,3.8938251,8,1,0,7
98,-0.11780592,0.8310318,0.54306066,0.024352055,3.3272252,1.992137,6.1871772,11,1,0,14
99,0.58998054,-0.2896961,-0.73961926,0.14478433,4.0626349,1.4343753,4.9755211,8,1,1,6
100,0.57824808,-0.34531021,0.29535243,0.67761117,2.1922154,1.4778827,3.2688818,3,1,1,1
101,0.85431719,0.12905067,0.49215785,0.10615381,2.182143,1.1927984,5.4861517,1,1,0,1
102,-0.81952614,-0.16436666,-0.50858855,0.20663518,1.382815,1.9793464,0.98694122,8,1,1,6
103,-0.42256096,0.37444302,0.14326973,0.81283975,5.3836212,1.1998802,0.55063128,2,1,0,1
104,-0.86616397,-0.48343167,0.11060741,0.061804596,5.7310071,2.8875024,4.7128806,4,1,0,3
105,-0.88977337,0.21054907,0.12572974,0.38492128,5.7351146,2.3077772,6.199831,2,1,1,1
106,0.85431719,0.12905067,0.49215785,0.10615381,3.0421453,0.28356826,0.10479446,2,1,0,1
107,0,0,0,1,1.2200682,1.8149819,3.4276035,6,1,0,3
108,0.75948745,-0.025708288,-0.27714604,0.58796942,3.5482314,1.7263875,3.6159046,11,1,1,10
109,0.85431719,0.12905067,0.49215785,0.10615381,3.4177585,2.2755549,2.4703789,14,1,0,9
110,0,0,0,1,0.75459564,1.4450268,0.7659117,10,1,0,9
111,0,0,0,1,0.4638232,2.2465746,3.4314225,36,1,0,108
112,0.84104663,-0.15328436,0.47426841,0.21027116,1.8078383,2.0507195,2.1683896,7,1,1,10
113,0,0,0,1,3.7088685,0.45373717,4.8581758,45,1,0,177
114,0.18988927,-0.45394883,0.67514855,0.54958797,1.0794213,1.0289192,3.4286406,1,1,0,1
115,0.25808164,-0.57752717,0.7723825,0.05728386,0.49428046,1.3697319,2.7953713,1,1,0,1
116,0.022208741,-0.33846742,-0.63353497,0.69539917,2.8030031,1.025555,5.5130677,18,1,0,24
117,-0.72467971,-0.14329937,-0.58585829,0.33327881,1.2488022,1.6623147,0.85835588,33,1,0,72
118,0.32751924,-0.69586563,0.39378247,0.50342584,1.3469054,1.754829,3.6086879,1,1,1,1
119,-0.081671797,-0.33222699,0.28236866,0.896227,1.0245261,0.69834101,4.6482215,13,1,1,23
120,-0.14807068,-0.77239817,-0.18516368,0.58922881,1.6858677,1.8101221,5.2062697,1,1,1,1
121,0,0,0,1,5.4795179,1.5602959,0.65536749,8,1,0,8
122,0,0,0,1,5.385561,2.1553984,5.9763803,1,1,0,2
123,-0.92210448,-0.07749325,-0.23830926,0.29483351,0.76361448,2.3639419,0.59592938,21,1,1,39
124,0,0,0,1,2.0396819,1.9597274,1.9857966,18,1,0,31
125,0.85431719,0.12905067,0.49215785,0.10615381,4.7934484,0.70694554,1.6331286,5,1,0,3
126,0.85431719,0.12905067,0.49215785,0.10615381,2.0349927,0.22642545,3.3479848,7,1,0,4
127,0.65016645,0.22588994,-0.72439069,0.038928524,4.9930882,1.5182574,4.3243141,4,1,0,2
128,0.3313975,-0.86724734,-0.36623487,0.062687695,3.3370709,2.3802125,5.7486572,11,1,0,6
129,0.1421428,0.63633525,0.3186039,0.68801481,4.0589442,1.4204854,1.3568903,8,1,1,4
130,-0.18641934,0.80821782,-0.15425976,0.53687584,5.2188706,1.9562035,1.6238974,25,1,1,114
131,0.85431719,0.12905067,0.49215785,0.10615381,2.8102794,2.0900867,0.20976958,3,1,0,1
132,0.48179018,0.011222424,-0.74068338,0.46812427,4.172049,1.0056913,4.1254711,5,1,0,3
133,0,0,0,1,6.1017294,1.2761977,4.8659582,5,1,0,2
134,-0.47511974,0.65591711,0.21357948,0.54627633,4.9665766,1.8880221,0.57120758,10,1,0,6
135,-0.042890452,-0.98981708,-0.045576803,0.12784877,1.8699363,2.8692927,5.0981383,30,1,1,139
136,-0.17160003,-0.072495878,-0.98052275,0.062232945,1.907138,0.37475982,1.1076863,46,1,1,158
137,0.85431719,0.12905067,0.49215785,0.10615381,2.0644886,0.10181284,0.97288513,42,1,0,159
138,0.036849871,-0.36996174,-0.40823022,0.83373767,2.1253977,0.76187825,5.0684361,32,1,1,188
139,0.85431719,0.12905067,0.49215785,0.10615381,4.5943251,0.16341749,2.4589357,2,1,0,1
140,-0.58679831,0.70196867,-0.28149465,0.28925496,6.1804614,2.3106565,1.6463286,3,1,0,1
141,0.94753754,0.31258816,-0.06146922,0.026128126,4.6291203,3.0079095,3.9918141,7,1,1,12
142,0,0,0,1,5.2463999,1.2265899,3.8021114,16,1,0,32
143,0,0,0,1,2.1989362,2.9477012,1.8843995,14,1,0,21
144,-0.11099522,0.67894298,-0.44019479,0.57701397,5.526134,1.5173378,2.0604436,2,1,0,1
145,0,0,0,1,2.8346455,2.4863322,1.2834036,7,1,0,3
146,0,0,0,1,5.0239511,0.73811036,0.078432716,18,1,0,136
147,0.51921171,-0.50648713,-0.63513547,0.26550499,3.5434446,1.6230401,5.0894308,12,1,1,32
148,0.85431719,0.12905067,0.49215785,0.10615381,0.55953151,1.8970639,0.038452689,2,1,0,1
149,0.062188573,0.86743546,0.070792124,0.48854566,4.4969168,2.1090336,1.4984642,3,1,0,1
150,-0.39575773,0.014053173,-0.86569595,0.30618447,1.195347,0.81432879,1.2663362,3,1,0,1
151,0,0,0,1,4.0312028,2.1633136,5.540988,11,1,0,11
152,0,0,0,1,3.6741695,0.31404322,6.1175938,19,1,0,39
153,0.3913931,-0.64487177,0.52915955,0.38851261,1.1788175,1.7093353,3.2294087,4,1,0,1
154,0.59960955,0.26283669,-0.210016,0.72613949,3.8362534,1.4275362,3.0100121,15,1,0,29
155,-0.5857656,0.53911066,0.6051715,0.0023997533,3.9724078,1.8416181,5.4603004,3,1,0,2
156,0.20231955,-0.95726693,-0.13935156,0.15260386,2.51912,2.7252803,5.2441406,8,1,1,8
157,-0.22632612,-0.28445318,-0.53086549,0.76553559,1.9658802,1.0265739,6.0254107,8,1,0,9
158,0.90237975,0.16096827,0.025632462,0.39892724,3.2539527,2.3191047,2.9009023,5,1,0,4
159,0.85431719,0.12905067,0.49215785,0.10615381,0.12804741,0.77798933,2.2638555,10,1,0,8
160,0.85431719,0.12905067,0.49215785,0.10615381,2.3050969,1.1355871,5.2143021,40,1,0,186
161,0,0,0,1,2.944052,1.1989133,0.47080782,21,1,0,60
162,0.52861798,-0.66438323,0.059845164,0.52495384,2.12937,2.0282712,3.9267941,14,1,0,26
163,-0.23106159,-0.36760494,0.89972579,0.044392634,5.7713304,0.89828265,3.7520475,15,1,1,46
164,0.73413622,0.55646366,-0.26284692,0.28688636,4.5318809,2.3423021,3.2346981,12,1,1,12
165,0,0,0,1,3.5485685,0.84193724,2.8180346,7,1,0,7
166,0.06421002,-0.99749261,0.015594651,0.025345316,1.0834947,3.0820665,4.0965219,3,1,0,2
167,0,0,0,1,5.6474338,1.3984624,5.0618896,1,1,0,1
168,0.85431719,0.12905067,0.49215785,0.10615381,4.422493,1.588001,0.77359247,14,1,0,23
169,-0.82954609,-0.2614193,-0.41586801,0.26564458,1.3076391,2.1094415,0.69707125,7,1,0,4
170,0.85431719,0.12905067,0.49215785,0.10615381,0.61403877,0.85950965,1.7921677,6,1,0,6
171,0.45868507,0.32278621,0.82631117,0.051254679,2.2459641,1.1908892,1.0195265,14,1,0,27
172,0,0,0,1,5.8151736,1.0263252,5.8548841,2,1,0,1
173,0,0,0,1,1.7554309,0.77758539,5.5701642,3,1,0,2
174,-0.53641593,-0.38064671,-0.62645823,0.41822973,1.5992882,1.4356533,0.36499366,10,1,0,19
175,0.77014297,0.12174033,-0.16141553,0.60498279,3.5591066,1.7883911,3.2455511,5,1,0,2
176,0.20791808,-0.74198312,-0.59158736,0.23718265,3.0335004,1.759451,5.6286688,6,1,1,6
177,0.85431719,0.12905067,0.49215785,0.10615381,0.4799422,2.2930002,2.8869185,3,1,0,2
178,0.1551138,-0.31239012,0.90717077,0.2353579,0.71471977,0.71253932,2.9345629,41,1,1,268
179,0,0,0,1,2.1151333,1.9803386,1.5486821,23,1,0,48
180,0.85431719,0.12905067,0.49215785,0.10615381,6.0912933,1.5306634,0.68531001,2,1,0,1
181,0.78723449,0.067069963,-0.027214229,0.61239111,3.2709944,1.8218998,3.101011,11,1,0,17
182,0.85431719,0.12905067,0.49215785,0.10615381,3.6309099,2.9738061,4.1153512,5,1,0,7
183,0.85431719,0.12905067,0.49215785,0.10615381,6.0075097,1.7327949,2.5376685,12,1,0,14
184,-0.12002336,0.075330563,-0.82217038,0.55132169,0.41960713,0.28436711,1.5405873,3,1,0,1
185,0,0,0,1,6.1793237,1.7487986,3.8910818,2,1,0,1
186,0.85431719,0.12905067,0.49215785,0.10615381,5.500947,1.308569,0.67891634,8,1,0,17
187,-0.43031374,0.76966494,0.13862495,0.45080933,4.9238605,2.1592894,0.7626738,7,1,0,6
188,0.85431719,0.12905067,0.49215785,0.10615381,5.0301352,2.1218269,6.0463672,7,1,0,5
189,-0.0018755561,0.97756475,0.2020655,0.059440535,3.429606,2.7171605,0.28417617,4,1,0,4
190,0.02231581,0.78876936,0.022207465,0.61388248,4.6479449,1.8186361,1.562921,3,1,1,3
191,0,0,0,1,5.3455839,1.1545967,0.053425383,17,1,0,36
192,-0.56706828,-0.61544532,-0.54682076,0.0254503,2.3505733,1.9830538,0.69800192,71,1,1,560
193,0.85431719,0.12905067,0.49215785,0.10615381,6.0858245,1.1831369,3.9995842,4,1,0,3
194,-0.22211537,0.63933933,0.10854469,0.72809893,4.8987684,1.4868778,1.0884374,7,1,1,6
195,0.85431719,0.12905067,0.49215785,0.10615381,0.56090355,1.1215754,0.65648794,7,1,0,4
196,0,0,0,1,5.566299,0.19216302,5.7545185,9,1,0,10
197,0.85431719,0.12905067,0.49215785,0.10615381,2.3751981,0.69212258,5.3857474,3,1,0,1
198,0.85431719,0.12905067,0.49215785,0.10615381,1.6651559,1.1624447,5.3613868,15,1,0,14
199,0.85431719,0.12905067,0.49215785,0.10615381,2.856478,0.64675808,1.0739217,3,1,0,2
200,-0.41369835,0.63608003,-0.16393465,0.63038188,5.543457,1.72287,1.2485694,12,1,0,18
201,-0.30336466,-0.33234346,0.84845209,0.27865154,5.8606658,0.93348658,4.1987624,1,1,0,1
202,-0.044634171,-0.20400091,0.20164722,0.95693773,1.1477137,0.42075005,4.7201056,11,1,0,10
203,0,0,0,1,5.5005155,1.585404,5.993516,2,1,0,4
204,0.85431719,0.12905067,0.49215785,0.10615381,2.6899183,2.7698774,1.4712652,31,1,0,91
205,0.85907668,0.36912739,-0.17663245,0.30746251,4.0688667,2.4166472,3.2572122,159,1,1,2176
206,0,0,0,1,1.3914459,2.5379119,5.1653666,2,1,0,1
207,0,0,0,1,0.59425026,1.1872565,1.3180487,8,1,0,5
208,-0.46894377,0.78362346,-0.40741542,0.0062192194,0.52400029,2.3022444,2.5870645,4,1,0,2
209,0.82160985,0.020169251,0.054186564,0.56711042,3.0708768,1.9293275,3.0217898,7,1,1,7
210,0,0,0,1,4.7572103,2.3507278,5.532043,2,1,0,1
211,-0.6879546,0.45521915,-0.53450143,0.18385382,0.65494543,1.9401492,1.8240571,6,1,0,4
212,-0.07879591,0.015584297,0.4870027,0.86969924,5.5774617,0.16081777,5.9679828,7,1,0,3
213,-0.51651275,0.063435934,0.59835464,0.60923088,5.3845897,1.0946238,5.6289973,2,1,0,1
214,0.49008995,0.45807239,0.74137282,0.018649448,2.3475893,1.4706661,0.84430325,1,1,0,1
215,-0.76026285,-0.0074832304,0.63566661,0.13368745,4.9295211,1.7275487,4.9098358,1,1,1,2
216,0,0,0,1,0.33945575,2.6774864,3.7189541,1,1,0,1
217,0,0,0,1,3.6479182,2.2719495,0.99883962,2,1,0,1
218,-0.36553761,0.14202824,0.81298667,0.43042174,4.828711,0.80595785,5.5698981,7,1,1,5
219,0.55884331,-0.033353105,-0.24038363,0.7929675,3.3763201,1.18838,3.4955435,9,1,1,8
220,0,0,0,1,4.0025592,1.6646458,3.5312281,1,1,0,2
221,0.85431719,0.12905067,0.49215785,0.10615381,1.9530586,1.5449997,0.45788151,4,1,0,2
222,0.04913944,0.26926693,0.043738097,0.96081614,4.4863915,0.55450487,1.7058129,1,1,0,1
223,0.22653204,0.55294257,0.12800606,0.79155052,4.1632342,1.2808764,1.7992959,1,1,0,2
224,0.85431719,0.12905067,0.49215785,0.10615381,6.0052252,0.20731504,2.2821352,1,1,0,1
225,-0.48842275,0.5817107,-0.63882577,0.12230049,0.50928694,1.7252986,2.2539918,39,1,1,177
226,0,0,0,1,4.6951671,0.93582374,5.5358896,6,1,0,3
227,0.068272837,-0.96592289,0.22193404,0.11435492,0.54634941,2.6369276,3.5468137,4,1,0,4
228,0.9810853,0.16108714,0.026824992,0.10393719,3.0517566,2.9264922,2.7262752,3,1,0,1
229,0.64923,-0.18770027,-0.62617826,0.3888056,3.8752921,1.4841499,4.4381685,1,1,0,1
230,0.46372083,0.81087667,-0.058896311,0.35209826,4.3586435,2.4115052,2.2560174,12,1,1,19
231,0.85431719,0.12905067,0.49215785,0.10615381,2.1409013,2.4901295,4.0715947,8,1,0,8
232,0,0,0,1,4.902194,1.0215164,1.9665984,4,1,0,2
233,-0.69805962,-0.35899144,0.61929452,0.017669212,5.2159109,1.8052629,4.2659135,14,1,0,12
234,0.058113005,-0.87135643,0.046729561,0.48495075,1.5413274,2.1238384,4.5497322,16,1,0,21
235,-0.80478466,0.039580405,-0.59170234,0.025364872,1.4788132,1.8739064,1.5770967,5,1,0,3
236,-0.76522279,0.22715557,0.11705642,0.59087414,5.799047,1.8486904,0.092988268,15,1,1,37
237,0.85431719,0.12905067,0.49215785,0.10615381,3.508523,2.8661292,3.1384091,1,1,0,1
238,0.85431719,0.12905067,0.49215785,0.10615381,1.5810195,1.9295666,5.1649165,2,1,0,1
239,-0.23653194,-0.50723547,0.49524194,0.66445482,0.49394801,1.1879851,4.5082188,13,1,0,39
240,0.36182263,0.87354302,0.31772894,0.071100377,2.969054,2.4783275,0.61283857,10,1,0,13
241,0.75141639,0.12959948,0.26516685,0.59013897,2.8900898,1.73437,2.5485032,10,1,0,9
242,-0.12108808,0.31434989,-0.52878118,0.77904576,5.6763983,0.68717104,1.7994368,4,1,1,5
243,0,0,0,1,4.1067386,2.2228193,1.4412168,6,1,0,5
244,0.21533284,-0.7347725,-0.3182981,0.55895209,2.3735316,1.7441815,4.9449677,2,1,0,1
245,0,0,0,1,0.040537365,1.5493476,1.7748027,10,1,0,14
246,-0.016496349,0.78898847,0.33151078,0.51703542,4.163147,1.8188833,0.97974396,1,1,0,1
247,-0.10482761,0.7200104,0.40018582,0.55717814,4.2341042,1.629638,0.80335939,8,1,0,7
248,0.35706276,0.3361721,-0.020704381,0.87124383,3.9206245,1.0251286,2.41008,4,1,0,2
249,0,0,0,1,0.096819557,2.1593096,3.6441758,5,1,0,15
250,0.64728576,0.047530975,0.74147415,0.17022938,1.8697677,1.4126135,1.7231684,4,1,0,2
251,-0.64756072,-0.40835035,0.24491952,0.59491986,0.17207552,1.7438282,5.3300319,3,1,0,1
252,-0.34918201,0.16218446,-0.88297552,0.26855609,0.84071589,0.79043502,1.710359,12,1,0,10
253,0.10479253,-0.20633058,-0.028963156,0.97242343,2.070509,0.46706775,4.2722278,9,1,1,17
254,0.075093672,0.71789002,0.61396158,0.31944656,3.5171268,1.612819,0.58398271,8,1,0,4
255,0,0,0,1,2.9598908,2.51652,0.061529692,31,1,0,127
256,0.30212903,-0.94802558,0.023423629,0.097040251,1.6424631,2.9416051,4.1670222,2,1,0,1
257,0.42080259,-0.14633371,0.86562037,0.22850174,1.4942155,0.92351079,2.1635518,2,1,1,1
258,0.37653807,0.5903011,0.65721655,0.27898058,2.9752257,1.5512676,0.96924078,76,1,1,669
259,0,0,0,1,5.5393758,2.708559,1.4498862,13,1,0,27
260,-0.55248797,-0.55512053,0.32001248,0.53309488,0.24714085,1.7995909,4.9547763,4,1,0,5
261,0.85431719,0.12905067,0.49215785,0.10615381,5.1677012,1.1612583,1.5791411,11,1,0,15
262,-0.23996945,0.096481256,-0.20650411,0.94364297,6.1163483,0.52322531,0.59771872,16,1,0,14
263,-0.89190221,0.34865823,-0.071764566,0.27892256,6.162365,2.557303,0.62448013,3,1,0,1
264,0.17406017,0.587075,0.53316092,0.58376843,3.6840384,1.3180209,1.1189075,3,1,0,1
265,0,0,0,1,4.5284863,2.3632419,5.831809,2,1,0,1
266,0.53048062,-0.58114356,0.30728859,0.53519744,1.789448,1.8113855,3.4513326,7,1,0,5
267,-0.60995561,0.53272367,0.26004043,0.52586949,5.1060381,1.8877575,0.25867766,7,1,1,10
268,-0.58206236,-0.80454248,0.11699564,0.015061146,5.7849092,2.9051199,3.8959258,1,1,0,1
269,0.18357238,0.11297492,0.86886251,0.44566342,2.5964162,0.43451172,1.4930485,13,1,1,15
270,0.88325727,-0.28079316,0.011704366,0.37533289,2.8026161,2.3716872,3.4182215,2,1,0,1
271,0.5695073,-0.58973771,-0.37772343,0.43034387,3.0591161,1.922245,4.6648116,17,1,0,42
272,-0.71661025,-0.18200129,0.57425004,0.35154259,5.5104308,1.6642417,5.0129976,7,1,0,10
273,0.85431719,0.12905067,0.49215785,0.10615381,2.3158352,1.3782525,0.17676994,2,1,0,1
274,0.85431719,0.12905067,0.49215785,0.10615381,1.0719804,1.0061193,0.029186947,5,1,0,3
275,-0.9700194,0.1601692,-0.14679547,0.1089004,0.76888782,2.7739677,1.0961739,5,1,1,2
276,0.44312021,-0.64654338,-0.60017258,0.15943345,3.4827814,1.8015873,5.4226975,12,1,0,14
277,-0.70590371,-0.67977935,-0.1164168,0.16139096,1.3914483,2.7409234,6.1415391,9,1,0,5
278,0.31962863,0.43189362,-0.73239392,0.41821605,5.1272311,1.1344721,3.259861,2,1,0,1
279,0.23820561,0.14897323,-0.12147523,0.95200253,3.8273916,0.56957519,2.7096212,5,1,0,4
280,0.036221504,0.65825284,-0.6050747,0.44640318,5.5925894,1.4396381,2.5609393,24,1,1,66
281,0.85431719,0.12905067,0.49215785,0.10615381,0.18219955,1.3152449,1.005408,2,1,0,1
282,0,0,0,1,1.8685397,0.69632125,0.64469093,5,1,0,2
