15047
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
100,-0.52272666,0.50125992,0.21988891,0.65356272,5.1941981,1.6198252,0.43988732,14,1,1,31
101,-0.52439296,-0.59881109,-0.27074155,0.5414207,1.3152504,1.841205,5.8953223,1,1,0,1
102,0.25676423,0.38275474,0.87859088,0.12509626,3.6179488,0.76664817,0.23716997,5,1,0,4
103,0,0,0,1,0.17838667,1.3237355,4.5013967,1,1,0,1
104,0,0,0,1,3.9054391,2.5211813,2.5762341,6,1,0,2
105,0,0,0,1,2.4673114,2.088146,4.6729317,21,1,0,37
106,0,0,0,1,2.558424,1.6579932,4.664938,17,1,0,30
107,0.25676423,0.38275474,0.87859088,0.12509626,2.7637494,2.9223607,2.6460345,1,1,0,2
108,0.25676423,0.38275474,0.87859088,0.12509626,0.6019125,2.057116,0.66394728,1,1,0,1
109,0.25676423,0.38275474,0.87859088,0.12509626,5.637537,0.67768246,0.92274618,1,1,0,1
110,-0.49099177,-0.58267128,-0.64686948,0.031324223,2.3929908,1.7326596,0.65182871,2,1,0,2
111,0.52442843,-0.56005657,-0.57855499,0.27674115,3.4479871,1.7491169,5.084465,5,1,1,5
112,0.075895391,-0.38344038,0.48586845,0.78175771,1.2101192,0.80317342,3.9608979,7,1,1,9
113,-0.3014062,0.59963924,-0.73661286,0.083597884,0.35275611,1.4714589,2.5628245,1,1,1,1
114,-0.5200153,-0.39598817,-0.40546706,0.63904142,1.2162127,1.4247226,6.1977654,2,1,0,1
115,-0.83744669,-0.27919999,-0.31053233,0.35256216,1.0439039,2.16342,0.40029296,1,1,0,1
116,-0.56607014,0.040309675,-0.72990137,0.38102975,1.0185914,1.2069414,1.1607708,6,1,0,2
117,0.42843932,0.052292973,0.81981307,0.37631333,2.1225824,0.89257324,1.8796748,4,1,0,2
118,0,0,0,1,3.8790154,2.5701637,4.4946504,4,1,0,2
119,0.25676423,0.38275474,0.87859088,0.12509626,2.6491952,0.50645715,5.8274307,9,1,0,10
120,-0.55209273,0.49257946,-0.50545907,0.44392595,0.12163001,1.6658211,1.5786126,1,1,0,1
121,-0.43872401,-0.19595301,0.82446301,0.29897225,5.4803267,1.0024402,4.6402092,7,1,1,17
122,0.12642349,0.34894404,0.92630792,0.064874969,2.8639216,0.7604726,0.41751474,2,1,0,1
123,-0.10162219,0.13884252,0.96268338,0.20889312,0.72482103,2.3658323,5.7004495,13,1,0,24
124,0,0,0,1,3.0124252,0.76069647,2.2598157,3,1,0,1
125,0,0,0,1,0.26068738,2.1661406,0.50643671,5,1,0,2
126,0.25676423,0.38275474,0.87859088,0.12509626,1.3988441,2.585645,2.4348569,5,1,0,9
127,0.18517229,-0.5924806,-0.70930326,0.33401626,3.0044076,1.3393804,5.5401626,6,1,1,4
128,0.25676423,0.38275474,0.87859088,0.12509626,0.84365177,1.8998786,2.0094936,7,1,0,5
129,0.25676423,0.38275474,0.87859088,0.12509626,2.2582872,1.7832727,0.78580862,15,1,0,27
130,-0.41290316,-0.86464161,0.20177172,0.20296335,0.34282169,2.5610919,4.3754559,6,1,1,17
131,0.27257264,-0.51503319,-0.79660106,0.16084701,3.4291148,1.2441273,5.597188,1,1,0,1
132,0,0,0,1,3.3627336,0.97820842,1.030864,24,1,0,49
133,0.4525868,0.45523006,0.076652274,0.76292545,3.829767,1.3940154,2.2531474,1,1,0,1
134,0.25676423,0.38275474,0.87859088,0.12509626,4.3292246,2.8945284,5.0525613,2,1,0,1
135,0.4429225,0.81263912,0.32624894,0.19235106,3.1752892,2.3647428,1.0317541,5,1,0,4
136,0.62732798,-0.34873101,0.32444459,0.61610228,2.1495247,1.6011084,3.1642466,10,1,1,24
137,0,0,0,1,0.77015615,1.6921721,0.77933472,21,1,0,47
138,-0.19748464,0.54831803,-0.1045147,0.80586839,2.8085296,2.2565904,0.69883144,4,1,0,4
139,0,0,0,1,2.2408674,1.8014303,3.4672635,4,1,0,3
140,0.71774119,-0.33621421,0.42402178,0.43819305,1.9345516,1.8300765,2.8107061,9,1,0,9
141,0.25676423,0.38275474,0.87859088,0.12509626,3.1410692,1.3665462,2.9827261,11,1,0,12
142,0,0,0,1,2.186054,1.4978373,1.7128232,22,1,0,40
143,0.25676423,0.38275474,0.87859088,0.12509626,3.375181,2.2124095,4.010211,16,1,0,29
144,0.25676423,0.38275474,0.87859088,0.12509626,2.4609852,2.0528033,2.107547,37,1,0,100
145,0,0,0,1,2.5315244,2.1199925,1.4539903,5,1,0,6
146,0,0,0,1,5.380969,1.9166847,0.89135629,2,1,0,1
147,0,0,0,1,2.1197903,0.78560454,0.35729882,2,1,0,1
148,-0.13826415,-0.8044824,0.57750309,0.0134647,6.136292,1.9098744,3.335108,2,1,1,1
149,0,0,0,1,0.55018401,1.7716439,4.2922745,21,1,0,29
150,0.60221493,0.039676797,-0.71735889,0.3480792,4.3264222,1.2958182,4.1948428,22,1,0,35
151,0.66817564,0.066660829,0.013119357,0.74089509,3.2233233,1.4724425,3.0244505,15,1,0,18
152,0.30063954,-0.43453327,-0.7384994,0.4188261,3.2309391,1.1134224,5.1620374,5,1,0,1
153,0.25676423,0.38275474,0.87859088,0.12509626,5.5578475,1.8153641,3.772521,39,1,0,91
154,0.16205257,-0.96925908,-0.0093897367,0.18489935,1.7871956,2.7691689,4.5974684,21,1,1,35
155,0.25676423,0.38275474,0.87859088,0.12509626,0.63515842,1.319638,1.6372786,3,1,0,1
156,0.1263711,0.27921987,0.68718308,0.65866989,3.4808054,0.62299734,1.189218,6,1,0,2
157,0,0,0,1,2.2184024,2.6076124,1.1565078,4,1,0,3
158,-0.080778874,-0.5990209,-0.074151203,0.79319,1.5299674,1.2981329,4.9396458,3,1,0,1
159,0.21826982,0.27260005,0.38427618,0.8546223,3.6146655,0.7134707,1.8234035,12,1,0,12
160,0.25676423,0.38275474,0.87859088,0.12509626,0.14158159,1.8488095,5.4851847,6,1,0,3
161,0,0,0,1,1.2968979,0.69867784,5.704886,5,1,0,4
162,0,0,0,1,5.0085959,0.52113211,4.1927238,3,1,0,2
163,0.76622295,-0.46738341,-0.43008205,0.097388305,3.9419751,2.2282331,5.0374312,1,1,1,1
164,0.25676423,0.38275474,0.87859088,0.12509626,6.1958838,1.3065237,1.3175724,1,1,0,1
165,-0.047884483,-0.54915941,-0.65094423,0.52192199,2.3787842,1.167707,5.6943288,26,1,0,73
166,0.27498767,0.73550034,0.32503766,0.5270403,3.8019772,1.8061203,1.3759586,7,1,0,3
167,-0.17770661,0.94387066,-0.26959595,0.069617622,6.2165723,2.5772545,2.7027879,22,1,1,86
168,0,0,0,1,3.6041517,1.5677254,5.4830952,3,1,0,3
169,0.25676423,0.38275474,0.87859088,0.12509626,4.1635771,1.5367428,2.1277924,20,1,0,51
170,0.25676423,0.38275474,0.87859088,0.12509626,4.220624,2.1132276,3.7688265,85,1,0,688
171,0.25676423,0.38275474,0.87859088,0.12509626,4.197556,0.69993877,2.1958637,11,1,0,9
172,0.75446802,0.43677238,-0.0017164549,0.48990297,3.6698673,2.1176288,2.6203251,10,1,0,14
173,0,0,0,1,1.8173981,1.2040858,3.8678958,15,1,0,16
174,-0.027209368,-0.22852786,0.97001344,0.078157559,6.2450795,0.46444717,3.3404984,38,1,1,163
175,-0.31795633,0.35718778,-0.55706108,0.67897248,5.1489983,0.22294499,2.2965801,2,1,0,1
176,-0.40756488,0.12498777,-0.34506077,0.83618301,0.093809426,0.88079548,0.68893826,3,1,1,2
177,0,0,0,1,3.6831892,0.81125641,3.4147575,4,1,0,2
178,0.64382815,0.45723841,-0.48136404,0.38040388,4.6611443,1.8205478,3.4260838,5,1,0,18
179,-0.20838545,-0.74951488,-0.3230305,0.53893805,1.8395841,1.7827744,5.5235333,2,1,0,2
180,-0.40278727,-0.45241615,-0.77618319,0.17499059,2.1924183,1.3013849,0.50568867,6,1,0,5
181,0,0,0,1,2.0489624,0.66864437,1.2058178,7,1,0,3
182,0,0,0,1,5.8394418,1.8580183,0.36263612,1,1,0,1
183,0,0,0,1,4.2311583,2.0464556,5.4469452,5,1,0,2
184,0,0,0,1,2.4788723,1.4843336,4.7681508,14,1,0,15
185,-0.31795633,0.35718778,-0.55706108,0.67897248,4.2454238,1.0996197,2.6367257,3,1,0,1
186,0.25676423,0.38275474,0.87859088,0.12509626,0.29041481,1.1582807,4.633606,1,1,0,1
187,0.061012652,0.7499302,-0.45516714,0.47613552,5.3940969,1.7034205,2.4148622,17,1,1,49
188,0.29648829,0.76116604,0.14638068,0.55793697,4.084373,1.9119326,1.6856567,2,1,1,2
189,0,0,0,1,5.5696645,0.85104614,3.6061223,2,1,0,1
